sku,name,unit_price,qty_display,bullets,upc,section,section_order,group_title,group_order,item_order
3ANN5909,H&H Ceramic Ionic Turbo 3000 Hair Dryer Black & Rose Gold,17.25,3pc/12pc,Smooth results 50% faster vs. leading dryer | Ceramic Ionic Function | 3 Heat settings & cool shot button | High power super quiet | Concentrator & hair pik attachments included | Hanging Loop | 120V,705372059099,ELECTRICAL & THERMAL,1,HAIR DRYER,1,1
3ANN5903,H&H Ceramic Ionic 1875 Hair Dryer Grey,17.25,3pc/12pc,Smooth results 35% faster vs. leading dryer | Ceramic Ionic Function | 6 Speed and Heat Settings | Quiet Powerful Motor | Lightweight / Ergonomic Design | Concentrator & hair pik attachments included | Hanging Loop | 1875W | 120V,705372059037,ELECTRICAL & THERMAL,1,HAIR DRYER,1,2
3ANN5904,H&H Ceramic Ionic 1875 Hair Dryer Purple,17.25,3pc/12pc,Smooth results 35% faster vs. leading dryer | Ceramic Ionic Function | 6 Speed and Heat Settings | Quiet Powerful Motor | Lightweight / Ergonomic Design | Concentrator & hair pik attachments included | Hanging Loop | 1875W | 120V,705372059044,ELECTRICAL & THERMAL,1,HAIR DRYER,1,3
3ANN5907,H&H Mini Pro Turbo 2000 Hair Dryer Grey & Purple,11.49,3pc/24pc,High power motor | 3 heats / speeds settings | Ceramic ionic grill for even heat and reduced frizz | Cool shot to set your style | Styling pik & concentrator nozzle | Hanging loop | Mini and lightweight design perfect for travel,705372059075,ELECTRICAL & THERMAL,1,HAIR DRYER,1,4
3ANN5912,H&H Mini One Step Hair Styler Black & Rose Gold,17.25,3pc/12pc,"Small size perfect for travel | Ceramic Ionic technology: obtain fast results, eliminating static and frizz, making the hair smoother | Tangle-free combination bristles: includes nylon bristles with round tips for rapid detangling and wild boar bristles that naturally condition the hair, reduce frizz, and create shine | Oval design with cool tip to straighten and create volume | Unique airflow vents design for faster drying | Ceramic coating: helps protect the hair by providing even heat distribution | Professional tangle-free swivel cord | Multiple heat settings | 600W | 120V",705372059129,ELECTRICAL & THERMAL,1,HAIR DRYER,1,5
3ANN5906,H&H 2 in 1 Hair Styler Dryer,18.39,3pc/12pc,"2 in 1 design, the power of a dryer in a brush | Soft cushion detangling bristles and large vent holes allows hair to dry quickly | Removable cushion pad makes cleaning quick and easy | Ceramic ionic technology | 3 Heat settings | Tangle-free cord | 1000W | 120V",705372059068,ELECTRICAL & THERMAL,1,HAIR DRYER,1,6
3ANN5948,H&H Heated Straightening Brush White,17.25,3pcs/12pcs,"Straightens hair 2 times faster than a flat iron | Tourmaline plated bristles provide even heat | Over 430°F high heat | Creates negative irons for shiny, frizz-free hair | 360° Swivel cord for easy styling",705372059488,ELECTRICAL & THERMAL,1,HEAT BRUSH,2,1
3ANN5908,H&H One Step Hair Styler & Dryer Black & Gold,19.50,3pc/12pc,"Ceramic Ionic technology: obtain fast results, eliminating static and frizz, making the hair smoother | Tangle-free combination bristles: includes nylon bristles with round tips for rapid detangling and wild boar bristles that naturally condition the hair, reduce frizz, and create shine | Oval design with cool tip to straighten and create volume | Unique airflow vents design for faster drying | Ceramic coating: helps protect the hair by providing even heat distribution | Professional tangle-free swivel cord | Multiple heat settings | 1200W | 120V",705372059082,ELECTRICAL & THERMAL,1,HAIR DRYER,1,7
5912,H&H Mini One Step Hair Styler Black & Rose Gold,,3pc/12pc,"Small size perfect for travel | Ceramic Ionic technology: obtain fast results, eliminating static and frizz, making the hair smoother | Tangle-free combination bristles: includes nylon bristles with round tips for rapid detangling and wild boar bristles that naturally condition the hair, reduce frizz, and create shine | Oval design with cool tip to straighten and create volume | Unique airflow vents design for faster drying | Ceramic coating: helps protect the hair by providing even heat distribution | Professional tangle-free swivel cord | Multiple heat settings | 600W | 120V",705372059129,ELECTRICAL & THERMAL,1,HAIR DRYER,1,8
3ANN5803,H&H Professional Turbo 1875 AC Hair Dryer,19.55,3pc/12pc,Ceramic Ionic Function | Wide Air Inlet and Outlet | 3 Adjustable Power Settings | Convenient Cool Shot Button | 1875 W,705372058030,ELECTRICAL & THERMAL,1,HAIR DRYER,1,9
1AN5800,H&H Hair Dryer Attachment For #5803 Black,,12pc/72pc,"Attachment for hair dryer #5803 | Lifts, shapes and smooths hair as you dry",705372058009,ELECTRICAL & THERMAL,1,HAIR DRYER,1,10
3ANN5916,H&H Hood Hair Dryer Black & White,36.25,1pc/4pc,Extra large hood to accommodate large rollers | Adjustable column | 360° even heat | 3 Heat settings | Ceramic ionic technology | Easy fold-up and fancy carrying case | Provides excellent overall coverage for smooth and even drying | 1875W | 120V,705372059167,ELECTRICAL & THERMAL,1,HAIR DRYER,1,11
3ANN5840,H&H Stand Hair Dryer Black,119.55,1pc,Ceramic Ionic Function | 3 Temperature Settings | 60 Minute Timer | Durable stand with adjustable height extension | Built-in airflow diffuser for adjustable circulation | Heavy-duty spin lock | 1300W | 120V,705372058252,ELECTRICAL & THERMAL,1,HAIR DRYER,1,12
1AN2970,H&H Heat Cap Dryer Attachment 100Cm Red,6.95,6pc/48pc,Great for hair conditioning services and treatments | Control the temperature by covering air vents | Hand washable | Perfect for travel | Fits most hair dryers | Extra long tube (100cm) | Free dryer holder included,705372029702,ELECTRICAL & THERMAL,1,HAIR DRYER ATTACHMENTS,3,1
3ANN2971,H&H Super Jumbo Heat Cap Dryer Attachment Black,7.49,3pc/24pc,Super Jumbo Size | Fitting big rollers | Great for hair conditioning services and treatments | Control the temperature by covering air vents | Hand washable | Perfect for travel | Fits most hair dryers | Extra long tube (100cm) | Free dryer holder included,705372029719,ELECTRICAL & THERMAL,1,HAIR DRYER ATTACHMENTS,3,2
1AN2993-6,Annie Large Finger Diffuser Black,5.75,6pc/24pc,Gently dries hair for soft and easy style | Fits most hand-held dryers,705372029931,ELECTRICAL & THERMAL,1,HAIR DRYER ATTACHMENTS,3,3
1AN3000,Annie Screw Tighten Hair Dryer Pik Black,2.05,1dz/10dz,"Lifts, shapes and smooths hair as you dry | Universal fit for most hand-held dryers",705372030005,ELECTRICAL & THERMAL,1,HAIR DRYER ATTACHMENTS,3,4
1AN3001,Annie Snap On Hair Dryer Pik Black,1.75,1dz/10dz,"Lifts, shapes and smooths hair as you dry | Universal fit for most hand-held dryers",705372030012,ELECTRICAL & THERMAL,1,HAIR DRYER ATTACHMENTS,3,5
1AN3002,Annie Turbo Snap-On Hair Dryer Pik Black,2.29,1dz/10dz,"Lifts, shapes and smooths hair as you dry | Universal fit for most hand-held dryers",705372030029,ELECTRICAL & THERMAL,1,HAIR DRYER ATTACHMENTS,3,6
1AN2987,Annie Universal Fit Hair Dryer Nozzle Black,2.29,1dz/10dz,"Lifts, shapes and smooths hair as you dry | Universal fit for almost all hair dryers",705372029870,ELECTRICAL & THERMAL,1,HAIR DRYER ATTACHMENTS,3,7
1AN2999,Annie Extra Super Hair Dryer Pik Black,2.89,1dz/5dz,"Lifts, shapes and smooths hair as you dry | Universal fit for most hand-held dryers",705372029993,ELECTRICAL & THERMAL,1,HAIR DRYER ATTACHMENTS,3,8
3ANN5894,H And H Extra Long Titanium Flat Iron 1” Red,17.25,3pc/12pc,Titanium plates protect hair and provide fast even heat distribution | Temperature Controller | Tangle free cord | 120V,705372058948,ELECTRICAL & THERMAL,1,FLAT IRON,4,1
3ANN5988,H&H 3 Barrel Waver 3/4” Hot Pink,15.00,3pc/12pc,3/4” Barrels for “S” waves,705372059884,ELECTRICAL & THERMAL,1,FLAT IRON,4,2
3ANN5987,H&H 3 Barrel Wave Iron Hot Pink,15.00,3pc/12pc,1” Barrels for large “S” waves,705372059877,ELECTRICAL & THERMAL,1,FLAT IRON,4,3
3ANN5872,H&H Gold Ceramic Electrical Flat Iron 1/2” On/Off Black,9.49,3pc/24pc,1/2” Wide plates | 120V,705372058726,ELECTRICAL & THERMAL,1,FLAT IRON,4,4
3ANN5871,H&H Gold Ceramic Electrical Flat Iron 1” On/Off Black,9.49,3pc/24pc,1” Wide plates | 120V,705372058719,ELECTRICAL & THERMAL,1,FLAT IRON,4,5
3ANN5873,H&H Value Combo Gold Ceramic Flat Iron On/Off Black,14.95,3pc/12pc,"Includes 1” flat iron, 1/2” flat iron | Includes Free Travel Pouch",705372058733,ELECTRICAL & THERMAL,1,FLAT IRON,4,6
3ANN5920,H&H Gold Ceramic Flat Iron 1” Black,8.05,3pc/24pc,1” Wide plates,705372059204,ELECTRICAL & THERMAL,1,FLAT IRON,4,7
3ANN5938,H&H Nano Titanium Pro Digital Pencil Flat Iron 3/10” Blue,11.49,3pc/12pc,The flat iron’s thin & long plates make it ideal for short hair & edge styling | 3/10” Nano titanium 3D floating plates | 10 temperature settings 280° 300° 320° 340° 360° 380° 400° 420° 440° & 460° | 1 Hour auto shut-off | Worldwide dual voltage 120V - 240V | Plate lock for easy carrying & storage | 360° Swivel cord,705372059389,ELECTRICAL & THERMAL,1,MULTI-STYLER,5,1
3ANN5898,H&H Muti-Styler 1” Blue,11.49,3pc/12pc,"Pointed tip great for edges | Ceramic technology for even consistent heat | Digital heat control 5 settings: 300°F - 460°F | Quick heat up, heats up within 30 seconds | World wide dual voltage 120V - 240V",705372058986,ELECTRICAL & THERMAL,1,MULTI-STYLER,5,2
3ANN5501,H&H Thermal Straightening Comb Medium Teeth Small Temple Black & Gold,3.04,6pc/48pc,Straightens and smooths hair,705372055015,ELECTRICAL & THERMAL,1,THERMAL STRAIGHTENING COMB,6,1
3ANN5502,H&H Thermal Straightening Comb Medium Teeth Straight Black & Gold,4.73,6pc/48pc,Straightens and smooths hair,705372055022,ELECTRICAL & THERMAL,1,THERMAL STRAIGHTENING COMB,6,2
3ANN5503,H&H Thermal Straightening Comb Medium Curved Teeth Black & Gold,4.73,6pc/48pc,Straightens and smooths hair,705372055039,ELECTRICAL & THERMAL,1,THERMAL STRAIGHTENING COMB,6,3
3ANN5504,H&H Thermal Straighten Comb Medium Double Sided Teeth Black & Gold,5.73,6pc/48pc,Straightens and smooths hair,705372055046,ELECTRICAL & THERMAL,1,THERMAL STRAIGHTENING COMB,6,4
3ANN5508,H&H Thermal Straighten Comb Fine Teeth Black & Gold,6.44,6pc/48pc,Straightens and smooths hair,705372055084,ELECTRICAL & THERMAL,1,THERMAL STRAIGHTENING COMB,6,5
3ANN5510,H&H Thermal Straighten Comb Wide Teeth Black & Gold,8.43,6pc/48pc,Straightens and smooths hair,705372055107,ELECTRICAL & THERMAL,1,THERMAL STRAIGHTENING COMB,6,6
3ANN5505,H&H Thermal Straighten Comb Fine Teeth Small Temple Copper Plate Black & Gold,6.05,6pc/48pc,Straightens and smooths hair | Brass with copper infused plate,705372055053,ELECTRICAL & THERMAL,1,THERMAL STRAIGHTENING COMB,6,7
3ANN5506,H&H Thermal Straighten Comb Fine Teeth Copper Plate Black & Gold,6.89,6pc/48pc,Straightens and smooths hair | Brass with copper infused plate,705372055060,ELECTRICAL & THERMAL,1,THERMAL STRAIGHTENING COMB,6,8
3ANN5507,H&H Thermal Straighten Comb Medium Teeth Copper Plate Black & Gold,6.89,6pc/48pc,Straightens and smooths hair | Brass with copper infused plate,705372055077,ELECTRICAL & THERMAL,1,THERMAL STRAIGHTENING COMB,6,9
3ANN5512,H&H Thermal Straighten Comb Fine Teeth Stainless Steel Black & Gold,6.05,6pc/48pc,Straightens and smooths hair | Stainless steel plate,705372055121,ELECTRICAL & THERMAL,1,THERMAL STRAIGHTENING COMB,6,10
3ANN5530,H&H Electrical Straightening Comb Medium Straight Teeth Black/Gold,9.28,6pc/48pc,Straightens and smooths hair | Medium straight teeth | 120V,705372055305,ELECTRICAL & THERMAL,1,ELECTRICAL STRAIGHTENING COMB,7,1
3ANN5531,H&H Electrical Straightening Comb Medium Curved Teeth Black/Gold,9.28,6pc/48pc,Medium curved teeth,705372055312,ELECTRICAL & THERMAL,1,ELECTRICAL STRAIGHTENING COMB,7,2
3ANN5532,H&H Electrical Straightening Comb Medium Double Sided Teeth Black/Gold,9.28,6pc/48pc,Medium double side teeth,705372055329,ELECTRICAL & THERMAL,1,ELECTRICAL STRAIGHTENING COMB,7,3
3ANN5533,H&H Electrical Straightening Comb Medium Teeth Small Temple Head Black/Gold,9.28,6pc/48pc,Medium teeth small temple,705372055336,ELECTRICAL & THERMAL,1,ELECTRICAL STRAIGHTENING COMB,7,4
3ANN5534,H&H Electrical Straightening Comb Medium Wide Teeth Black/Gold,12.68,6pc/48pc,Medium wide teeth,705372055343,ELECTRICAL & THERMAL,1,ELECTRICAL STRAIGHTENING COMB,7,5
3ANN5526,Annie Ceramic Thermal Stove Large Silver,32.00,1pc/8pc,Ceramic element for quick and even heat distribution | High adjustable rack with extended sides for tool support | Jumbo Size | High Heat up to 825°F | 120V,705372055268,ELECTRICAL & THERMAL,1,THERMAL TOOL,8,1
3ANN5527,Annie Ceramic Thermal Stove Small Silver,27.00,1pc/8pc,Ceramic element for quick and even heat distribution | High adjustable rack with extended sides for tool support | High Heat up to 825°F | 120V,705372055275,ELECTRICAL & THERMAL,1,THERMAL TOOL,8,2
3ANN5821,H&H Electrical Silver Curling Iron 1 1/2” Silver and Black,9.21,6pc/36pc,1 1/2” Barrel,705372058214,ELECTRICAL & THERMAL,1,ELECTRIC CURLING IRON,9,1
3ANN5816,H&H Electrical Silver Curling Iron 3/8” Silver and Black,6.35,6pc/36pc,3/8” Barrel | 430°F Temperature,705372058160,ELECTRICAL & THERMAL,1,ELECTRIC CURLING IRON,9,2
3ANN5817,H&H Electrical Silver Curling Iron 1/2” Silver and Black,6.35,6pc/36pc,1/2” Barrel | 430°F Temperature,705372058177,ELECTRICAL & THERMAL,1,ELECTRIC CURLING IRON,9,3
3ANN5818,H&H Electrical Silver Curling Iron 5/8” Silver and Black,6.35,6pc/36pc,5/8” Barrel | 430°F Temperature,705372058184,ELECTRICAL & THERMAL,1,ELECTRIC CURLING IRON,9,4
3ANN5819,H&H Electrical Curling Iron 3/4” Silver and Black,6.35,6pc/36pc,3/4” Barrel,705372058191,ELECTRICAL & THERMAL,1,ELECTRIC CURLING IRON,9,5
3ANN5820,H&H Electrical Silver Curling Iron 1” Silver and Black,6.35,6pc/36pc,1” Barrel,705372058207,ELECTRICAL & THERMAL,1,ELECTRIC CURLING IRON,9,6
3ANN5858,H&H Electrical Curling Iron 1 1/4” Silver and Black,,6pc/36pc,,705372058580,ELECTRICAL & THERMAL,1,ELECTRIC CURLING IRON,9,7
3ANN5797,H&H Cordless Lithium-Ion Hair Trimmer Black & Rose Gold,14.95,6pc/24pc,"Extreme precision high performance trimming blades | Long lasting lithium battery | 4 hours run time | Quick charge | Universal USB charging cable | Waterproof washable blades | Includes clipper guides (1mm, 2mm, & 3mm)",705372057972,ELECTRICAL & THERMAL,1,HAIR CLIPPERS & TRIMMER,10,1
6986,PrimeX Neck Strip Dispenser Black,,6pc/48pc,"Placing the neck paper into the neck paper roll dispenser can keep the neck strap dry and clean. | Neck Strip Dispenser with suction cup at the bottom can be fixed on a flat surface or a mirror, not easy to fall off and slide outlet to help to take out the neck paper easily. | 1 Roll of PrimeX Neck Strip (100ct) included inside of dispenser.",705372069869,BARBER,2,,,
1AN0229-6,PrimeX Twist & Pik Black,5.00,6pc/144pc,2 in 1 design use twist comb and style pik to achieve your desired look | Durable made from the highest quality material | Washable you can clean it and it won’t absorb and dry out hair | Portable compact design perfect for travel | Efficient twist you hair in seconds | Patent pending | ONLY AT ANNIE!,705372002293,BARBER,2,,,
1AN2871,PrimeX Premium Horsehair Wooden Beard Brush Soft,2.50,6pc/72pc,"100% Soft premium horsehair | Anti-frizz, anti-breakage and detangling | Best for shaping, styling, and grooming | Hollow-carved for easy grip",705372028712,BARBER,2,,,
6987,PrimeX Neck Strip Refill 3 Rolls White,,6pc/12pc,"Self-adhesive, stretchable, disposable, hygienic, soft and water enduring, high sticking ability, pre-cut neck strips. | Helps catch loose hair and absorb perspiration and drips. | 100 strips per roll, 300 strips in total. | Required in most state.",705372069876,BARBER,2,,,
2870,PrimeX Wooden Beard Brush Medium 12ct,,1disp/6disp,"100% boar bristle | Anti-frizz, anti-breakage and detangling | Best for shaping, styling, and grooming | Compact size for daily usage",705372028705,BARBER,2,,,
1AN2000,Annie Wire Cushion Brush L,1.35,1dz/12dz,Wire ball-tipped bristles | Gently massages the scalp | Comfortable grip,705372020006,BARBER,2,WIRE CUSHION,1,1
1AN2001,Annie Wire Cushion Wig Brush S,0.95,1dz/24dz,"Designed for all types of wigs | Use short lifting strokes on wigs with tight curls, soft curls or waves | Comfortable grip",705372020013,BARBER,2,WIRE CUSHION,1,2
1AN2214,Annie Wire Cushion Brush Wire Ball-Tipped Bristles,1.50,12pc/120pc,Wire ball-tipped bristles,705372022147,BARBER,2,WIRE CUSHION,1,3
1AN2920,Annie Shampoo Brush Asst Color,0.65,1dz/30dz,"Has thumb/finger holder on top for easy use | Assorted color: blue, red & black",705372029207,BARBER,2,SHOWER BRUSH,3,1
1AN2212,Annie Animal Patterned Paddle Brush L Asst.,2.00,1dz/6dz,Great for detangling & smoothing out hair,705372022123,BARBER,2,WIRE CUSHION,1,4
1AN2013,Annie Banana Brush S asst. color,1.15,6pc/144pc,Ball-tipped bristles | Gently massages the scalp | Comfortable grip | Assorted color: purple & blue,705372020136,BARBER,2,BANANA BRUSH,2,1
1AN2014,Annie Banana Brush L asst. color,1.45,6pc/144pc,Ball-tipped bristles | Gently massages the scalp | Comfortable grip | Assorted color: purple & blue,705372020143,BARBER,2,BANANA BRUSH,2,2
1AN2371,Annie Extra Jumbo Round Paddle Cushion Brush Black Rubber Finish Gold Metallic Stripe,3.00,6pc/72pc,Jumbo round paddle cushion brush,705372023717,BARBER,2,PASTEL COLOR BRUSH,4,1
1AN2372,Annie Jumbo Rectangle Paddle Cushion Brush Black Rubber Finish Gold Metallic Stripe,2.75,6pc/72pc,Jumbo round paddle cushion brush,705372023724,BARBER,2,PASTEL COLOR BRUSH,4,2
1AN2375,Annie Vent Brush Black Body Rubber Finish With Gold Metallic Stripe,2.50,6pc/72pc,Vent brush,705372023755,BARBER,2,PASTEL COLOR BRUSH,4,3
1AN2376,Annie 7 Row Paddle Cushion Brush Black Body Rubber Finish With Gold Metallic Stripe,,6pc/72pc,7 Row paddle cushion brush,705372023762,BARBER,2,PASTEL COLOR BRUSH,4,4
2737,Annie Color Cushion Paddle Brush Rubberized Hot Pink Metal Pin Bristle,,6pc/72pc,Helps to condition and creates silky smooth hair | Non-slip grip,705372027371,BARBER,2,CUSHION PADDLE,5,1
1AN2004,Annie Paddle Cushion Brush Asst Color,1.45,1dz/12dz,Assorted color: blue & red,705372020044,BARBER,2,CUSHION PADDLE,5,2
1AN2210,Annie Paddle Brush L Silver,2.25,6pc/72pc,Adds luster and shine,705372022109,BARBER,2,CUSHION PADDLE,5,3
1AN2021,Annie Daily Brush L Asst Color Bulk,0.45,1dz/6dz/36dz,"Assorted translucent colors: Brown, Blue, Teal, Purple, Clear & Red | All-purpose brush",705372020211,BARBER,2,DAILY BRUSH BULK,6,1
1AN2022,Annie Daily Brush L Asst Color Bulk,0.45,1dz/4dz/40dz,"Assorted colors: Green, Red, Yellow and Orange | All-purpose brush",705372020228,BARBER,2,DAILY BRUSH BULK,6,2
1AN2023,Annie Daily Brush S Asst Color Bulk,0.40,1dz/2dz/72dz,"Assorted colors: Tea, Red, Blue and Black | All-purpose brush",705372020235,BARBER,2,DAILY BRUSH BULK,6,3
1AN2051,Annie Rubber Cushion Brush S,0.75,1dz/24dz,For all purpose styling on all hair lengths and textures | Nylon bristles | Non-slip grip finish | 5 Row,705372020518,BARBER,2,CUSHION BRUSH,8,1
1AN2050,Annie Rubber Cushion Brush L,0.95,1dz/12dz,For all purpose styling on all hair lengths and textures | Nylon bristles | Non-slip grip finish | 7 Row,705372020501,BARBER,2,CUSHION BRUSH,8,2
1AN2590,Annie Ultimate Edge Brush 100% Boar Bristle 24ct,,1jar/12jar,100% Boar bristle keeps edges laid and smooth | Eco-friendly | Premium quality | Pure boar bristles promotes healthy hair growth and retention | 24ct in jar | Perfect for edge control,705372025902,BARBER,2,EDGE BRUSH,7,1
1AN2476,Annie Vented Detangler Brush 8 Row Asst.,2.25,6pc/72pc,Large,705372024769,BARBER,2,DETANGLING BRUSH,9,1
1AN2060,Annie Hard Wave Brush Light Brown 50% Boar Bristle and 50% Firm Nylon Bristles,1.45,0.5dz/12dz,,705372020600,BARBER,2,HARD BRISTLE,10,1
1AN2061,Annie Hard Club Brush Light Brown 50% Boar Bristle and 50% Firm Nylon Bristles,1.45,0.5dz/12dz,,705372020617,BARBER,2,HARD BRISTLE,10,2
1AN2062,Annie Hard Military Brush Light Brown 50% Boar Bristle and 50% Firm Nylon Bristles,1.30,0.5dz/12dz,,705372020624,BARBER,2,HARD BRISTLE,10,3
1AN2090,Annie Hard Wooden Brush 5Row Light Brown 50% Boar Bristle and 50% Firm Nylon Bristles,1.45,0.5dz/12dz,,705372020907,BARBER,2,HARD BRISTLE,10,4
1AN2250,Annie Salon Styling Brush Nylon Bristles,1.85,6pc/144pc,Nylon bristles | Non-slip grip finish,705372022505,BARBER,2,VENT,11,1
1AN2251,Annie Salon Vent Brush,1.85,6pc/144pc,Ball-tipped nylon bristles | Non-slip grip finish,705372022512,BARBER,2,VENT,11,2
1AN2252,Annie Salon Rubber Cushion Brush,1.85,6pc/144pc,Ball-tipped nylon bristles | Non-slip grip finish,705372022529,BARBER,2,VENT,11,3
1AN2253,Annie Salon Paddle Brush,2.25,6pc/144pc,Ball-tipped nylon bristles | Non-slip grip finish,705372022536,BARBER,2,VENT,11,4
1AN2030,Annie Vent Brush L,0.80,1dz/12dz,Ball-tipped bristles | Maximizes volume | Comfortable grip | Assorted colors: red & blue,705372020303,BARBER,2,VENT,11,5
1AN2204,Annie Paddle Cushion Brush,2.00,6pc/72pc,Adds luster and shine | Ball-tipped bristles | Easily removes tangles | Gently massages the scalp | Jumbo size,705372022048,BARBER,2,VENT,11,6
1AN2160,Annie Medium Wave Brush Light Brown 50% Nylon And 50% Boar Bristle,1.45,0.5dz/12dz,,705372021607,BARBER,2,MEDIUM BRISTLE,12,1
1AN2161,Annie Medium Club Brush Light Brown 50% Nylon And 50% Boar Bristle,1.45,0.5dz/12dz,,705372021614,BARBER,2,MEDIUM BRISTLE,12,2
1AN2162,Annie Medium Military Brush Light Brown 50% Nylon And 50% Boar Bristle,1.30,0.5dz/12dz,,705372021621,BARBER,2,MEDIUM BRISTLE,12,3
1AN2165,Annie Medium Wooden Brush 5 Row Light Brown 50% Nylon And 50% Boar Bristle,1.45,0.5dz/12dz,,705372021652,BARBER,2,MEDIUM BRISTLE,12,4
1AN2080,Annie Soft Wave Brush Dark Brown 100% Pure Boar Bristles,1.45,0.5dz/12dz,,705372020808,BARBER,2,SOFT BRISTLE,13,1
1AN2081,Annie Soft Club Brush Dark Brown 100% Pure Boar Bristles,1.45,0.5dz/12dz,,705372020815,BARBER,2,SOFT BRISTLE,13,2
1AN2082,Annie Soft Military Brush Dark Brown 100% Pure Boar Bristles,1.30,0.5dz/12dz,,705372020822,BARBER,2,SOFT BRISTLE,13,3
1AN2091,Annie Soft Wooden Brush 5 Row Dark Brown 100% Pure Boar Bristles,1.45,0.5dz/12dz,,705372020914,BARBER,2,SOFT BRISTLE,13,4
1AN2330,Annie Hard Wave Curved Bristle Brush Black 50% Boar Bristle and 50% Firm Nylon Bristles Asst Color,1.85,0.5dz/12dz,"Assorted colors: burgundy, blue & gray",705372023304,BARBER,2,CURVED BRISTLES BRUSH,14,1
1AN2331,Annie Hard Club Curved Bristle Brush Black 50% Boar Bristle and 50% Firm Nylon Bristles Asst Color,1.85,0.5dz/12dz,"Assorted colors: burgundy, blue & gray",705372023311,BARBER,2,CURVED BRISTLES BRUSH,14,2
1AN2332,Annie Hard Military Curved Bristle Black 50% Boar Bristle and 50% Firm Nylon Bristles Asst Color,1.80,0.5dz/12dz,"Assorted colors: burgundy, blue & gray",705372023328,BARBER,2,CURVED BRISTLES BRUSH,14,3
1AN2340,Annie Soft Wave Curved Bristle Brush 100% Pure Boar Bristles Asst Color,1.80,0.5dz/12dz,"Assorted colors: burgundy, blue & gray",705372023403,BARBER,2,CURVED BRISTLES BRUSH,14,4
1AN2341,Annie Soft Club Curved Bristle Brush 100% Pure Boar Bristles Asst Color,1.80,0.5dz/12dz,"Assorted colors: burgundy, blue & gray",705372023410,BARBER,2,CURVED BRISTLES BRUSH,14,5
1AN2342,Annie Soft Military Curved Bristle Brush 100% Pure Boar Bristles Asst Color,1.80,0.5dz/12dz,"Assorted colors: burgundy, blue & gray",705372023427,BARBER,2,CURVED BRISTLES BRUSH,14,6
1AN2071,Annie Two Way Wave Brush Light Brown Soft and Hard,2.00,0.5dz/12dz,,705372020716,BARBER,2,2-WAY BRISTLE,15,1
1AN2072,Annie Two Way Club Brush Light Brown Soft and Hard,2.00,0.5dz/12dz,,705372020723,BARBER,2,2-WAY BRISTLE,15,2
1AN2068,Annie Two Way Military Brush Light Brown Soft and Hard,1.60,0.5dz/12dz,,705372020686,BARBER,2,2-WAY BRISTLE,15,3
1AN2092,Annie Two Way Wooden Brush 5 Row Soft and Hard,1.75,0.5dz/12dz,,705372020921,BARBER,2,2-WAY BRISTLE,15,4
1AN2070,Annie Hard Mini Club Brush Bulk 36ct Light Brown 50% Boar Bristle and 50% Firm Nylon Bristles,0.67,1jar/12jar,Hard bristles | 100% Boar/reinforced bristles,705372020709,BARBER,2,WOOD BULK BRUSH,16,1
1AN2073,Annie Soft Mini Club Brush 36ct Dark Brown Soft Bristle (100% Pure Boar Bristles),0.69,1jar/12jar,Soft 100% natural boar bristles,705372020730,BARBER,2,WOOD BULK BRUSH,16,2
1AN2074,Annie Mini Two-Way Brush 24ct Light Brown 50% Boar Bristle and 50% Nylon Bristle,1.00,1jar/12jar,Soft 100% natural boar and hard reinforced bristles | Polished natural hardwood handle,705372020747,BARBER,2,WOOD BULK BRUSH,16,3
1AN2069,Annie Hard Mini Wave Brush Bulk 24ct Light Brown 50% Boar Bristle and 50% Firm Nylon Bristles,1.04,1jar/12jar,Hard bristles | 100% Boar/reinforced bristles,705372020693,BARBER,2,WOOD BULK BRUSH,16,4
1AN2099,Annie Hard Cleaning Brush Bulk 36ct Light Brown 100% Nylon Bristles,1.50,1jar/12jar,Hard bristles | Reinforced bristles,705372020990,BARBER,2,WOOD BULK BRUSH,16,5
1AN2104,Annie Metal Wire Wig Brush W/O Ball Tips Asst Color,0.75,1dz/20dz,Metal bristles without ball-tips | Designed for all types of wigs | Pointed tip handle | Assorted colors: red & black,705372021041,BARBER,2,WIG BRUSH,17,1
1AN2105,Annie Wire Cushion Wig Brush,1.45,1dz/20dz,"Designed for all types of wigs | Use short lifting strokes on wigs with tight curls, soft curls or waves",705372021058,BARBER,2,WIG BRUSH,17,2
1AN2106,Annie Premium Wire Wig Brush,1.45,1dz/12dz,"Designed for all types of wigs | Use short lifting strokes on wigs with tight curls, soft curls or waves",705372021065,BARBER,2,WIG BRUSH,17,3
1AN2150,Annie Plastic Tease Brush,0.55,1dz/60dz,"Created for back brushing, creating volume, and teasing | Pointed tip handle",705372021508,BARBER,2,BRUSH,18,1
1AN2018,Annie Soft Grip Brush Asst Color,0.95,1dz/12dz,Adds luster and volume | Bristles correct frizz and dull hair | Rubberized soft comfortable grip | Assorted color: green & red,705372020181,BARBER,2,BRUSH,18,2
1AN0234,Annie Fist Styling Plastic Pik 24ct Black,0.50,1jar/12jar,Perfect for styling hair | Black color,705372002347,COMB,3,24 COUNT FIST AFRO PIK SHORT,1,1
1AN0232,Annie Fist Afro Pik Short 24ct Black,0.54,1jar/12jar,"Metal tooth | Ideal for curly, wave or permed hair styles | Black color",705372002323,COMB,3,24 COUNT FIST AFRO PIK SHORT,1,2
